template_id,template,dof,cpt_class_representative,is_cpt_representative
854,"(1,1) + (1,1) + (3,1) + (3b,1) + (6b,1) + (6b,2)",78,"(1,1) + (1,1) + (3,1) + (3b,1) + (6,1) + (6,2)",False
855,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (6,1)",78,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (6,1)",True
856,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (6b,1)",78,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (6b,1)",True
857,"(1,1) + (1,1) + (3,2) + (6,1) + (6b,1) + (6b,1)",78,"(1,1) + (1,1) + (3,2) + (6,1) + (6b,1) + (6b,1)",True
858,"(1,1) + (1,1) + (3,2) + (6b,1) + (6b,1) + (6b,1)",78,"(1,1) + (1,1) + (3,2) + (6b,1) + (6b,1) + (6b,1)",True
859,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6,1) + (6,2)",78,"(1,1) + (1,1) + (3,1) + (3,1) + (6b,1) + (6b,2)",False
860,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6,1) + (6b,2)",78,"(1,1) + (1,1) + (3,1) + (3,1) + (6,2) + (6b,1)",False
861,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6,2) + (6b,1)",78,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (6b,2)",False
862,"(1,1) + (1,1) + (3b,1) + (3b,1) + (6b,1) + (6b,2)",78,"(1,1) + (1,1) + (3,1) + (3,1) + (6,1) + (6,2)",False
863,"(1,1) + (1,1) + (3b,2) + (6,1) + (6,1) + (6,1)",78,"(1,1) + (1,1) + (3,2) + (6b,1) + (6b,1) + (6b,1)",False
864,"(1,1) + (1,1) + (3b,2) + (6,1) + (6,1) + (6b,1)",78,"(1,1) + (1,1) + (3,2) + (6,1) + (6b,1) + (6b,1)",False
865,"(1,1) + (1,1) + (3b,2) + (6,1) + (6b,1) + (6b,1)",78,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (6b,1)",False
866,"(1,1) + (1,1) + (3b,2) + (6b,1) + (6b,1) + (6b,1)",78,"(1,1) + (1,1) + (3,2) + (6,1) + (6,1) + (6,1)",False
867,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2)",78,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2)",True
868,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,2)",78,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,2)",True
869,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1)",78,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1)",True
870,"(1,1) + (1,1) + (6,1) + (6b,1) + (6b,2)",78,"(1,1) + (1,1) + (6,1) + (6,2) + (6b,1)",False
871,"(1,1) + (1,1) + (6,2) + (6b,1) + (6b,1)",78,"(1,1) + (1,1) + (6,1) + (6,1) + (6b,2)",False
872,"(1,1) + (1,1) + (6b,1) + (6b,1) + (6b,2)",78,"(1,1) + (1,1) + (6,1) + (6,1) + (6,2)",False
873,"(1,1) + (1,1) + (8,1) + (8,2)",78,"(1,1) + (1,1) + (8,1) + (8,2)",True
874,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (8,1)",True
875,"(1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",True
876,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",True
877,"(1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",True
878,"(1,1) + (1,2) + (3,1) + (6,2) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (6,2) + (8,1)",True
879,"(1,1) + (1,2) + (3,1) + (6b,2) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (6b,2) + (8,1)",True
880,"(1,1) + (1,2) + (3,2) + (3b,1) + (6,1) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",False
881,"(1,1) + (1,2) + (3,2) + (3b,1) + (6b,1) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",False
882,"(1,1) + (1,2) + (3b,1) + (3b,2) + (6,1) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",False
883,"(1,1) + (1,2) + (3b,1) + (3b,2) + (6b,1) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (8,1)",False
884,"(1,1) + (1,2) + (3b,1) + (6,2) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (6b,2) + (8,1)",False
885,"(1,1) + (1,2) + (3b,1) + (6b,2) + (8,1)",78,"(1,1) + (1,2) + (3,1) + (6,2) + (8,1)",False
886,"(1,1) + (3,1) + (3,1) + (3,1) + (8,2)",78,"(1,1) + (3,1) + (3,1) + (3,1) + (8,2)",True
887,"(1,1) + (3,1) + (3,1) + (3b,1) + (8,2)",78,"(1,1) + (3,1) + (3,1) + (3b,1) + (8,2)",True
888,"(1,1) + (3,1) + (3,2) + (8,1) + (8,1)",78,"(1,1) + (3,1) + (3,2) + (8,1) + (8,1)",True
889,"(1,1) + (3,1) + (3b,1) + (3b,1) + (8,2)",78,"(1,1) + (3,1) + (3,1) + (3b,1) + (8,2)",False
890,"(1,1) + (3,1) + (3b,2) + (8,1) + (8,1)",78,"(1,1) + (3,1) + (3b,2) + (8,1) + (8,1)",True
891,"(1,1) + (3,1) + (6,1) + (8,2)",78,"(1,1) + (3,1) + (6,1) + (8,2)",True
892,"(1,1) + (3,1) + (6b,1) + (8,2)",78,"(1,1) + (3,1) + (6b,1) + (8,2)",True
893,"(1,1) + (3,2) + (3b,1) + (8,1) + (8,1)",78,"(1,1) + (3,1) + (3b,2) + (8,1) + (8,1)",False
894,"(1,1) + (3b,1) + (3b,1) + (3b,1) + (8,2)",78,"(1,1) + (3,1) + (3,1) + (3,1) + (8,2)",False
895,"(1,1) + (3b,1) + (3b,2) + (8,1) + (8,1)",78,"(1,1) + (3,1) + (3,2) + (8,1) + (8,1)",False
896,"(1,1) + (3b,1) + (6,1) + (8,2)",78,"(1,1) + (3,1) + (6b,1) + (8,2)",False
897,"(1,1) + (3b,1) + (6b,1) + (8,2)",78,"(1,1) + (3,1) + (6,1) + (8,2)",False
898,"(1,2) + (3,1) + (3,1) + (6,1) + (6,2)",78,"(1,2) + (3,1) + (3,1) + (6,1) + (6,2)",True
899,"(1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",78,"(1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",True
900,"(1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",78,"(1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",True
901,"(1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",78,"(1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",True
902,"(1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",78,"(1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",True
903,"(1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",78,"(1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",True
904,"(1,2) + (3,1) + (3b,1) + (6,2) + (6b,1)",78,"(1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",False
905,"(1,2) + (3,1) + (3b,1) + (6b,1) + (6b,2)",78,"(1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",False
906,"(1,2) + (3,2) + (6,1) + (6,1) + (6,1)",78,"(1,2) + (3,2) + (6,1) + (6,1) + (6,1)",True
907,"(1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",78,"(1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",True
908,"(1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",78,"(1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",True
909,"(1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",78,"(1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",True
910,"(1,2) + (3b,1) + (3b,1) + (6,1) + (6,2)",78,"(1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",False
911,"(1,2) + (3b,1) + (3b,1) + (6,1) + (6b,2)",78,"(1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",False
912,"(1,2) + (3b,1) + (3b,1) + (6,2) + (6b,1)",78,"(1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",False
913,"(1,2) + (3b,1) + (3b,1) + (6b,1) + (6b,2)",78,"(1,2) + (3,1) + (3,1) + (6,1) + (6,2)",False
914,"(1,2) + (3b,2) + (6,1) + (6,1) + (6,1)",78,"(1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",False
915,"(1,2) + (3b,2) + (6,1) + (6,1) + (6b,1)",78,"(1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",False
916,"(1,2) + (3b,2) + (6,1) + (6b,1) + (6b,1)",78,"(1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",False
917,"(1,2) + (3b,2) + (6b,1) + (6b,1) + (6b,1)",78,"(1,2) + (3,2) + (6,1) + (6,1) + (6,1)",False
918,"(1,2) + (6,1) + (6,1) + (6,2)",78,"(1,2) + (6,1) + (6,1) + (6,2)",True
919,"(1,2) + (6,1) + (6,1) + (6b,2)",78,"(1,2) + (6,1) + (6,1) + (6b,2)",True
920,"(1,2) + (6,1) + (6,2) + (6b,1)",78,"(1,2) + (6,1) + (6,2) + (6b,1)",True
921,"(1,2) + (6,1) + (6b,1) + (6b,2)",78,"(1,2) + (6,1) + (6,2) + (6b,1)",False
922,"(1,2) + (6,2) + (6b,1) + (6b,1)",78,"(1,2) + (6,1) + (6,1) + (6b,2)",False
923,"(1,2) + (6b,1) + (6b,1) + (6b,2)",78,"(1,2) + (6,1) + (6,1) + (6,2)",False
924,"(1,2) + (8,1) + (8,2)",78,"(1,2) + (8,1) + (8,2)",True
925,"(3,1) + (3,1) + (6,2) + (8,1)",78,"(3,1) + (3,1) + (6,2) + (8,1)",True
926,"(3,1) + (3,1) + (6b,2) + (8,1)",78,"(3,1) + (3,1) + (6b,2) + (8,1)",True
927,"(3,1) + (3b,1) + (6,2) + (8,1)",78,"(3,1) + (3b,1) + (6,2) + (8,1)",True
928,"(3,1) + (3b,1) + (6b,2) + (8,1)",78,"(3,1) + (3b,1) + (6,2) + (8,1)",False
929,"(3,2) + (6,1) + (6,1) + (8,1)",78,"(3,2) + (6,1) + (6,1) + (8,1)",True
930,"(3,2) + (6,1) + (6b,1) + (8,1)",78,"(3,2) + (6,1) + (6b,1) + (8,1)",True
931,"(3,2) + (6b,1) + (6b,1) + (8,1)",78,"(3,2) + (6b,1) + (6b,1) + (8,1)",True
932,"(3b,1) + (3b,1) + (6,2) + (8,1)",78,"(3,1) + (3,1) + (6b,2) + (8,1)",False
933,"(3b,1) + (3b,1) + (6b,2) + (8,1)",78,"(3,1) + (3,1) + (6,2) + (8,1)",False
934,"(3b,2) + (6,1) + (6,1) + (8,1)",78,"(3,2) + (6b,1) + (6b,1) + (8,1)",False
935,"(3b,2) + (6,1) + (6b,1) + (8,1)",78,"(3,2) + (6,1) + (6b,1) + (8,1)",False
936,"(3b,2) + (6b,1) + (6b,1) + (8,1)",78,"(3,2) + (6,1) + (6,1) + (8,1)",False
937,"(6,1) + (6,2) + (8,1)",78,"(6,1) + (6,2) + (8,1)",True
938,"(6,1) + (6b,2) + (8,1)",78,"(6,1) + (6b,2) + (8,1)",True
939,"(6,2) + (6b,1) + (8,1)",78,"(6,1) + (6b,2) + (8,1)",False
940,"(6b,1) + (6b,2) + (8,1)",78,"(6,1) + (6,2) + (8,1)",False
941,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (8,1)",True
942,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",True
943,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",True
944,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",True
945,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (8,1)",True
946,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,2) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,2) + (8,1)",True
947,"(1,1) + (1,1) + (1,2) + (3,2) + (3b,1) + (6,1) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6b,1) + (8,1)",False
948,"(1,1) + (1,1) + (1,2) + (3,2) + (3b,1) + (6b,1) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,2) + (6,1) + (8,1)",False
949,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,2) + (6,1) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6b,1) + (8,1)",False
950,"(1,1) + (1,1) + (1,2) + (3b,1) + (3b,2) + (6b,1) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (3,2) + (6,1) + (8,1)",False
951,"(1,1) + (1,1) + (1,2) + (3b,1) + (6,2) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (6b,2) + (8,1)",False
952,"(1,1) + (1,1) + (1,2) + (3b,1) + (6b,2) + (8,1)",81,"(1,1) + (1,1) + (1,2) + (3,1) + (6,2) + (8,1)",False
953,"(1,1) + (1,1) + (3,1) + (3,1) + (3,1) + (8,2)",81,"(1,1) + (1,1) + (3,1) + (3,1) + (3,1) + (8,2)",True
954,"(1,1) + (1,1) + (3,1) + (3,1) + (3b,1) + (8,2)",81,"(1,1) + (1,1) + (3,1) + (3,1) + (3b,1) + (8,2)",True
955,"(1,1) + (1,1) + (3,1) + (3,2) + (8,1) + (8,1)",81,"(1,1) + (1,1) + (3,1) + (3,2) + (8,1) + (8,1)",True
956,"(1,1) + (1,1) + (3,1) + (3b,1) + (3b,1) + (8,2)",81,"(1,1) + (1,1) + (3,1) + (3,1) + (3b,1) + (8,2)",False
957,"(1,1) + (1,1) + (3,1) + (3b,2) + (8,1) + (8,1)",81,"(1,1) + (1,1) + (3,1) + (3b,2) + (8,1) + (8,1)",True
958,"(1,1) + (1,1) + (3,1) + (6,1) + (8,2)",81,"(1,1) + (1,1) + (3,1) + (6,1) + (8,2)",True
959,"(1,1) + (1,1) + (3,1) + (6b,1) + (8,2)",81,"(1,1) + (1,1) + (3,1) + (6b,1) + (8,2)",True
960,"(1,1) + (1,1) + (3,2) + (3b,1) + (8,1) + (8,1)",81,"(1,1) + (1,1) + (3,1) + (3b,2) + (8,1) + (8,1)",False
961,"(1,1) + (1,1) + (3b,1) + (3b,1) + (3b,1) + (8,2)",81,"(1,1) + (1,1) + (3,1) + (3,1) + (3,1) + (8,2)",False
962,"(1,1) + (1,1) + (3b,1) + (3b,2) + (8,1) + (8,1)",81,"(1,1) + (1,1) + (3,1) + (3,2) + (8,1) + (8,1)",False
963,"(1,1) + (1,1) + (3b,1) + (6,1) + (8,2)",81,"(1,1) + (1,1) + (3,1) + (6b,1) + (8,2)",False
964,"(1,1) + (1,1) + (3b,1) + (6b,1) + (8,2)",81,"(1,1) + (1,1) + (3,1) + (6,1) + (8,2)",False
965,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6,2)",81,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6,2)",True
966,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",81,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",True
967,"(1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",81,"(1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",True
968,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",81,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",True
969,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",81,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",True
970,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",81,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",True
971,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (6b,1)",81,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",False
972,"(1,1) + (1,2) + (3,1) + (3b,1) + (6b,1) + (6b,2)",81,"(1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",False
973,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6,1)",81,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6,1)",True
974,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",81,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",True
975,"(1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",81,"(1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",True
976,"(1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",81,"(1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",True
977,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6,1) + (6,2)",81,"(1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",False
978,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6,1) + (6b,2)",81,"(1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",False
979,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6,2) + (6b,1)",81,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",False
980,"(1,1) + (1,2) + (3b,1) + (3b,1) + (6b,1) + (6b,2)",81,"(1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6,2)",False
981,"(1,1) + (1,2) + (3b,2) + (6,1) + (6,1) + (6,1)",81,"(1,1) + (1,2) + (3,2) + (6b,1) + (6b,1) + (6b,1)",False
982,"(1,1) + (1,2) + (3b,2) + (6,1) + (6,1) + (6b,1)",81,"(1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",False
983,"(1,1) + (1,2) + (3b,2) + (6,1) + (6b,1) + (6b,1)",81,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",False
984,"(1,1) + (1,2) + (3b,2) + (6b,1) + (6b,1) + (6b,1)",81,"(1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6,1)",False
985,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2)",81,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2)",True
986,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,2)",81,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,2)",True
987,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1)",81,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1)",True
988,"(1,1) + (1,2) + (6,1) + (6b,1) + (6b,2)",81,"(1,1) + (1,2) + (6,1) + (6,2) + (6b,1)",False
989,"(1,1) + (1,2) + (6,2) + (6b,1) + (6b,1)",81,"(1,1) + (1,2) + (6,1) + (6,1) + (6b,2)",False
990,"(1,1) + (1,2) + (6b,1) + (6b,1) + (6b,2)",81,"(1,1) + (1,2) + (6,1) + (6,1) + (6,2)",False
991,"(1,1) + (1,2) + (8,1) + (8,2)",81,"(1,1) + (1,2) + (8,1) + (8,2)",True
992,"(1,1) + (3,1) + (3,1) + (6,2) + (8,1)",81,"(1,1) + (3,1) + (3,1) + (6,2) + (8,1)",True
993,"(1,1) + (3,1) + (3,1) + (6b,2) + (8,1)",81,"(1,1) + (3,1) + (3,1) + (6b,2) + (8,1)",True
994,"(1,1) + (3,1) + (3b,1) + (6,2) + (8,1)",81,"(1,1) + (3,1) + (3b,1) + (6,2) + (8,1)",True
995,"(1,1) + (3,1) + (3b,1) + (6b,2) + (8,1)",81,"(1,1) + (3,1) + (3b,1) + (6,2) + (8,1)",False
996,"(1,1) + (3,2) + (6,1) + (6,1) + (8,1)",81,"(1,1) + (3,2) + (6,1) + (6,1) + (8,1)",True
997,"(1,1) + (3,2) + (6,1) + (6b,1) + (8,1)",81,"(1,1) + (3,2) + (6,1) + (6b,1) + (8,1)",True
998,"(1,1) + (3,2) + (6b,1) + (6b,1) + (8,1)",81,"(1,1) + (3,2) + (6b,1) + (6b,1) + (8,1)",True
999,"(1,1) + (3b,1) + (3b,1) + (6,2) + (8,1)",81,"(1,1) + (3,1) + (3,1) + (6b,2) + (8,1)",False
1000,"(1,1) + (3b,1) + (3b,1) + (6b,2) + (8,1)",81,"(1,1) + (3,1) + (3,1) + (6,2) + (8,1)",False
1001,"(1,1) + (3b,2) + (6,1) + (6,1) + (8,1)",81,"(1,1) + (3,2) + (6b,1) + (6b,1) + (8,1)",False
1002,"(1,1) + (3b,2) + (6,1) + (6b,1) + (8,1)",81,"(1,1) + (3,2) + (6,1) + (6b,1) + (8,1)",False
1003,"(1,1) + (3b,2) + (6b,1) + (6b,1) + (8,1)",81,"(1,1) + (3,2) + (6,1) + (6,1) + (8,1)",False
1004,"(1,1) + (6,1) + (6,2) + (8,1)",81,"(1,1) + (6,1) + (6,2) + (8,1)",True
1005,"(1,1) + (6,1) + (6b,2) + (8,1)",81,"(1,1) + (6,1) + (6b,2) + (8,1)",True
1006,"(1,1) + (6,2) + (6b,1) + (8,1)",81,"(1,1) + (6,1) + (6b,2) + (8,1)",False
1007,"(1,1) + (6b,1) + (6b,2) + (8,1)",81,"(1,1) + (6,1) + (6,2) + (8,1)",False
1008,"(1,2) + (3,1) + (3,1) + (3,1) + (8,2)",81,"(1,2) + (3,1) + (3,1) + (3,1) + (8,2)",True
1009,"(1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",81,"(1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",True
1010,"(1,2) + (3,1) + (3,2) + (8,1) + (8,1)",81,"(1,2) + (3,1) + (3,2) + (8,1) + (8,1)",True
1011,"(1,2) + (3,1) + (3b,1) + (3b,1) + (8,2)",81,"(1,2) + (3,1) + (3,1) + (3b,1) + (8,2)",False
1012,"(1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",81,"(1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",True
1013,"(1,2) + (3,1) + (6,1) + (8,2)",81,"(1,2) + (3,1) + (6,1) + (8,2)",True
1014,"(1,2) + (3,1) + (6b,1) + (8,2)",81,"(1,2) + (3,1) + (6b,1) + (8,2)",True
1015,"(1,2) + (3,2) + (3b,1) + (8,1) + (8,1)",81,"(1,2) + (3,1) + (3b,2) + (8,1) + (8,1)",False
1016,"(1,2) + (3b,1) + (3b,1) + (3b,1) + (8,2)",81,"(1,2) + (3,1) + (3,1) + (3,1) + (8,2)",False
1017,"(1,2) + (3b,1) + (3b,2) + (8,1) + (8,1)",81,"(1,2) + (3,1) + (3,2) + (8,1) + (8,1)",False
1018,"(1,2) + (3b,1) + (6,1) + (8,2)",81,"(1,2) + (3,1) + (6b,1) + (8,2)",False
1019,"(1,2) + (3b,1) + (6b,1) + (8,2)",81,"(1,2) + (3,1) + (6,1) + (8,2)",False
1020,"(3,1) + (6,1) + (6,1) + (6,2)",81,"(3,1) + (6,1) + (6,1) + (6,2)",True
1021,"(3,1) + (6,1) + (6,1) + (6b,2)",81,"(3,1) + (6,1) + (6,1) + (6b,2)",True
1022,"(3,1) + (6,1) + (6,2) + (6b,1)",81,"(3,1) + (6,1) + (6,2) + (6b,1)",True
1023,"(3,1) + (6,1) + (6b,1) + (6b,2)",81,"(3,1) + (6,1) + (6b,1) + (6b,2)",True
1024,"(3,1) + (6,2) + (6b,1) + (6b,1)",81,"(3,1) + (6,2) + (6b,1) + (6b,1)",True
1025,"(3,1) + (6b,1) + (6b,1) + (6b,2)",81,"(3,1) + (6b,1) + (6b,1) + (6b,2)",True
1026,"(3,1) + (8,1) + (8,2)",81,"(3,1) + (8,1) + (8,2)",True
1027,"(3b,1) + (6,1) + (6,1) + (6,2)",81,"(3,1) + (6b,1) + (6b,1) + (6b,2)",False
1028,"(3b,1) + (6,1) + (6,1) + (6b,2)",81,"(3,1) + (6,2) + (6b,1) + (6b,1)",False
1029,"(3b,1) + (6,1) + (6,2) + (6b,1)",81,"(3,1) + (6,1) + (6b,1) + (6b,2)",False
1030,"(3b,1) + (6,1) + (6b,1) + (6b,2)",81,"(3,1) + (6,1) + (6,2) + (6b,1)",False
1031,"(3b,1) + (6,2) + (6b,1) + (6b,1)",81,"(3,1) + (6,1) + (6,1) + (6b,2)",False
1032,"(3b,1) + (6b,1) + (6b,1) + (6b,2)",81,"(3,1) + (6,1) + (6,1) + (6,2)",False
1033,"(3b,1) + (8,1) + (8,2)",81,"(3,1) + (8,1) + (8,2)",False
1034,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6,2)",True
1035,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,1) + (6b,2)",True
1036,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6,2) + (6b,1)",True
1037,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3,1) + (6b,1) + (6b,2)",True
1038,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",True
1039,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",True
1040,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,2) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6b,2)",False
1041,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6b,1) + (6b,2)",84,"(1,1) + (1,1) + (1,2) + (3,1) + (3b,1) + (6,1) + (6,2)",False
1042,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6,1)",84,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6,1)",True
1043,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6,1) + (6b,1)",True
1044,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",84,"(1,1) + (1,1) + (1,2) + (3,2) + (6,1) + (6b,1) + (6b,1)",True
